DATE,OPEN,MAX,MIN,CLOSE,CLASS,2,42,45,48,68,75,88,139,171,172,179,187,218,221,223,231,237,date.year,date.month,date.day-of-month,date.day-of-week
2/18/14,184.18,184.49,183.65,184.24,1,4.56,0.32,1.8547,1.9519,0.91,16.9,3.14,0.86,-0.04,I,0.7,15.06,86.5766,20.93,6.2954,152886749354,6.1245,14,2,18,2
2/19/14,183.76,184.95,182.87,183.02,1,4.53,0.32,1.8773,1.9477,0.95,17.6,2.37,0.9,-0.04,I,0.87,15.06,87.6729,21.71,3.7133,151605071005,3.0787,14,2,19,3
2/20/14,183.27,184.52,182.6,184.1,1,4.5,0.32,1.8815,1.9473,0.94,17.4,2.7,0.89,-0.03,I,0.83,15.06,90.7547,22.73,4.3635,153226331134,4.6993,14,2,20,4
2/21/14,184.45,184.89,183.8,183.89,1,4.48,0.32,1.8024,1.9489,0.94,17.45,3.01,0.89,-0.03,I,0.77,15.06,93.066,23.81,4.0564,153202392720,3.5889,14,2,21,5
2/24/14,184.28,186.15,184.2,184.91,1,4.46,0.32,1.8481,1.9528,0.92,17.5,3.01,0.88,-0.03,B,0.66,15.06,94.7995,25.03,4.2699,154366201811,4.2869,14,2,24,1
2/25/14,185.06,185.59,184.23,184.84,1,4.44,0.32,1.7993,1.9619,0.88,17.45,3.33,0.88,-0.04,B,0.68,15.05,95.4953,25.97,2.8742,153880225279,2.5168,14,2,25,2
2/26/14,185.11,185.6,184.33,184.85,1,4.42,0.32,1.7464,1.9735,0.9,17.7,2.97,0.88,-0.04,B,0.55,15.05,96.6214,27.07,3.142,154285202508,2.268,14,2,26,3
2/27/14,184.58,185.87,184.37,185.82,1,4.4,0.32,1.7218,1.9872,0.9,17.8,3.26,0.87,-0.04,B,0.58,15.05,97.4661,28.42,3.9823,155754042671,3.6145,14,2,27,4
2/28/14,185.79,187.15,185.05,186.29,1,4.38,0.32,1.7596,2.0035,0.89,17.9,2.94,0.88,-0.04,B,0.56,15.05,98.0996,29.87,3.9714,156224067262,3.2351,14,2,28,5
3/3/14,184.65,185.45,183.75,184.98,1,4.37,0.32,1.8376,2.0198,0.95,18.3,2.57,0.91,-0.04,I,0.65,15.05,96.6394,30.38,1.3737,154611956752,-0.1367,14,3,3,1
3/4/14,186.79,187.98,186.75,187.58,1,4.36,0.32,1.9539,2.034,0.9,17.85,3.24,0.87,-0.04,I,0.88,15.05,97.4795,31.51,3.9119,157350518875,3.1414,14,3,4,2
3/5/14,187.74,188.07,187.45,187.75,0,4.35,0.32,1.8205,2.0442,0.88,17.85,3.55,0.87,-0.04,I,0.78,15.05,97.8874,32.46,2.7013,157709847435,2.7259,14,3,5,3
3/6/14,188.21,188.61,187.78,188.18,0,4.34,0.32,1.7244,2.0528,0.9,17.75,3.26,0.88,-0.04,I,0.8,15.05,98.4156,33.46,2.4648,158589993509,3.1554,14,3,6,4
3/7/14,188.96,188.96,187.43,188.26,0,4.34,0.32,1.705,2.0592,0.89,17.85,3.24,0.89,-0.04,I,0.79,15.05,97.7202,33.95,0.7909,158105813572,1.4654,14,3,7,5
3/10/14,187.97,188.23,187.08,188.16,0,4.34,0.32,1.6525,2.063,0.89,17.85,2.93,0.89,-0.03,I,0.78,15.05,96.0175,34.05,-0.4714,157294169649,-0.6677,14,3,10,1
3/11/14,188.44,188.71,186.8,187.23,1,4.34,0.32,1.6782,2.0667,0.91,18.0,2.91,0.89,-0.03,I,0.84,15.05,91.8898,33.28,-2.5985,155942983266,-3.1569,14,3,11,2
3/12/14,186.32,187.35,185.9,187.28,1,4.34,0.32,1.6554,2.0691,0.9,18.0,3.21,0.89,-0.03,I,0.85,15.05,89.1477,32.78,-1.9524,156080628538,-3.0057,14,3,12,3
3/13/14,187.84,187.99,184.66,185.18,1,4.34,0.32,1.8229,2.0699,0.95,18.2,2.57,0.91,-0.02,I,1.0,15.05,83.2169,31.47,-3.9061,153665977785,-6.4446,14,3,13,4
3/14/14,184.85,185.8,184.44,184.66,1,4.34,0.32,1.7766,2.0699,0.99,18.35,2.27,0.93,-0.01,I,0.99,15.05,78.5449,30.48,-3.0762,153399513019,-6.4025,14,3,14,5
3/17/14,185.59,186.77,185.51,186.33,1,4.33,0.32,1.8099,2.0663,0.94,17.8,2.65,0.91,-0.01,I,1.03,15.05,79.8718,30.23,-0.8955,154783381351,-3.4402,14,3,17,1
3/18/14,186.71,187.91,186.51,187.66,0,4.33,0.32,1.7869,2.0584,0.9,18.0,1.73,0.9,-0.01,I,0.85,15.05,84.9039,30.67,1.4071,156432511920,-0.4799,14,3,18,2
3/19/14,187.68,187.94,185.47,186.66,1,4.33,0.32,1.8552,2.0468,0.92,18.0,1.72,0.92,-0.0,I,0.88,15.05,82.2995,29.93,-1.722,155137747861,-2.8595,14,3,19,3
3/20/14,186.25,187.89,185.92,187.75,1,4.33,0.32,1.8667,2.0317,0.92,17.9,2.03,0.91,-0.0,I,0.92,15.05,78.7972,29.18,-2.0272,156019305573,-1.4929,14,3,20,4
3/21/14,187.71,189.02,186.03,186.2,1,4.33,0.32,1.979,2.0121,0.93,18.0,1.44,0.91,0.0,A,0.99,15.05,78.1541,28.73,-1.3301,156113907308,-1.5839,14,3,21,5
3/24/14,186.84,187.07,184.62,185.43,1,4.33,0.32,2.0261,1.9888,0.94,18.0,1.44,0.91,0.0,A,0.99,15.05,72.506,27.73,-2.802,155098116395,-3.2766,14,3,24,1
3/25/14,186.37,186.94,185.27,186.31,1,4.33,0.32,1.9905,1.9607,0.9,18.05,1.72,0.9,0.0,A,1.01,15.05,71.2983,27.08,-1.943,155663642989,-2.2714,14,3,25,2
3/26/14,187.04,187.34,184.92,184.97,1,4.32,0.32,2.0335,1.9299,0.93,18.2,1.42,0.91,0.01,A,1.06,15.05,62.06,25.75,-3.6585,153739310840,-5.1515,14,3,26,3
3/27/14,184.75,185.34,183.9,184.58,1,4.32,0.32,1.9741,1.8979,0.92,18.1,1.71,0.91,0.01,A,0.93,15.05,55.3157,24.64,-3.1677,153969020578,-4.4298,14,3,27,4
3/28/14,185.11,186.42,185.0,185.49,1,4.31,0.32,1.9607,1.8674,0.93,18.05,1.73,0.9,0.01,L,0.94,15.05,59.7128,24.31,-0.9889,155342480807,-1.7289,14,3,28,5
3/31/14,186.67,187.3,185.52,187.01,1,4.3,0.32,1.9456,1.8375,0.92,17.75,2.36,0.89,0.01,A,0.92,15.05,69.7846,24.73,1.3223,157020425087,0.8683,14,3,31,1
4/1/14,187.62,188.36,187.0,188.25,1,4.3,0.32,1.8871,1.8104,0.91,17.5,2.71,0.88,0.01,L,0.91,15.05,77.3384,25.62,2.8539,158437326231,2.6242,14,4,1,2
4/2/14,188.49,189.13,188.14,188.88,1,4.29,0.32,1.7974,1.7879,0.91,17.55,2.39,0.89,0.0,L,0.87,15.05,83.0038,26.6,2.7433,159490187025,3.6485,14,4,2,3
4/3/14,189.17,189.22,188.05,188.63,1,4.29,0.32,1.7346,1.7701,0.92,17.4,2.42,0.89,0.0,L,0.86,15.05,84.7402,27.03,1.0452,159008547479,1.9627,14,4,3,4
4/4/14,189.66,189.7,186.1,186.4,1,4.28,0.32,1.9212,1.7548,0.93,17.5,1.79,0.9,-0.0,B,0.96,15.05,81.9124,26.69,-1.0082,157492032157,-0.8456,14,4,4,5
4/7/14,185.95,186.26,183.96,184.34,1,4.28,0.32,1.9731,1.7419,0.98,17.7,2.06,0.9,-0.0,I,1.07,15.05,73.7512,25.41,-3.4632,155146551655,-4.2318,14,4,7,1
4/8/14,184.26,185.4,183.59,185.1,1,4.27,0.32,1.9567,1.7315,0.96,17.5,2.09,0.9,-0.0,I,1.06,15.05,72.351,24.77,-1.5772,156433446762,-2.1716,14,4,8,2
4/9/14,185.6,187.15,185.06,187.09,1,4.26,0.32,1.9701,1.7252,0.93,17.35,2.11,0.89,-0.0,I,1.11,15.05,77.3877,24.81,0.5469,157902705706,0.1077,14,4,9,3
4/10/14,187.08,187.17,182.93,183.16,1,4.24,0.32,2.1971,1.7191,0.99,17.65,1.76,0.92,0.0,A,1.45,15.05,73.7223,23.76,-2.6283,155158339047,-4.0357,14,4,10,4
4/11/14,182.14,183.42,181.31,181.51,1,4.23,0.32,2.1884,1.7135,1.01,17.85,1.74,0.93,0.0,A,1.45,15.06,63.9516,22.06,-4.7146,152878823239,-6.858,14,4,11,5
4/14/14,182.93,183.37,181.44,182.94,1,4.21,0.32,2.1625,1.7088,0.98,17.85,1.45,0.93,0.0,A,1.44,15.06,59.7205,20.96,-2.8196,154373941863,-3.6728,14,4,14,1
4/15/14,183.32,184.33,181.51,184.2,1,4.19,0.31,2.2283,1.7052,0.98,17.75,1.46,0.93,0.0,A,1.44,15.06,59.9632,20.24,-1.6698,155353151618,-2.0497,14,4,15,2
4/16/14,185.47,186.14,184.65,186.13,1,4.16,0.31,2.1994,1.7023,0.93,17.8,2.05,0.92,0.0,L,1.51,15.06,69.4198,20.34,1.1082,156968735402,0.6359,14,4,16,3
4/17/14,185.88,186.91,185.56,186.39,1,4.14,0.31,2.1145,1.6979,0.9,17.8,2.35,0.9,0.0,L,1.53,15.05,77.0649,20.63,1.4459,157732659952,1.4821,14,4,17,4
4/21/14,186.44,187.1,186.21,187.04,1,4.12,0.31,1.992,1.6912,0.9,17.8,2.35,0.9,0.0,L,1.45,15.05,82.7986,21.17,2.0523,158232355525,1.9912,14,4,21,1
4/22/14,187.23,188.4,187.13,187.89,1,4.1,0.31,1.9288,1.6847,0.9,17.8,2.35,0.89,0.0,L,1.34,15.05,87.099,22.18,3.677,159564445482,3.5727,14,4,22,2
4/23/14,187.82,187.92,187.3,187.45,1,4.08,0.31,1.798,1.6769,0.89,17.9,2.94,0.88,0.0,L,1.35,15.05,89.9809,23.04,2.6506,159437291529,2.5671,14,4,23,3
4/24/14,188.37,188.39,186.93,187.83,1,4.07,0.31,1.7642,1.6671,0.9,17.8,2.65,0.9,0.0,A,1.28,15.05,92.3234,23.86,2.0032,159300648600,1.6868,14,4,24,4
4/25/14,187.22,187.33,185.87,186.29,1,4.05,0.31,1.7837,1.6578,0.93,17.85,2.34,0.91,0.0,A,0.88,15.05,90.5238,23.85,-0.2484,157622789887,-1.5237,14,4,25,5
4/28/14,187.05,187.69,184.96,186.88,1,4.03,0.31,1.8784,1.6523,0.94,17.65,2.98,0.9,0.0,A,0.71,15.05,87.635,23.71,-0.8977,156991228851,-2.4013,14,4,28,1
4/29/14,187.48,188.04,187.08,187.75,1,4.01,0.31,1.8065,1.6498,0.92,17.55,2.69,0.89,0.01,A,0.68,15.05,87.9212,23.86,-0.1818,158123237674,-0.7219,14,4,29,2
4/30/14,187.44,188.5,187.18,188.31,1,3.99,0.31,1.7579,1.6488,0.91,17.55,2.69,0.9,0.0,L,0.65,15.05,90.9409,24.45,1.0828,158942784539,0.2323,14,4,30,3
5/1/14,188.22,188.84,187.73,188.33,1,3.98,0.31,1.6931,1.6488,0.9,17.5,2.69,0.9,0.0,L,0.53,15.05,93.2057,25.18,1.243,159076257425,0.1249,14,5,1,4
5/2/14,188.31,189.14,187.78,188.06,1,3.96,0.31,1.6598,1.6487,0.88,17.65,2.98,0.9,0.0,A,0.55,15.05,94.9042,26.04,1.351,159633243758,0.7367,14,5,2,5
5/5/14,187.14,188.55,186.62,188.42,1,3.94,0.31,1.6868,1.651,0.9,17.5,3.01,0.89,0.01,A,0.53,15.05,95.9867,26.77,0.699,159239927177,-0.3898,14,5,5,1
5/6/14,188.0,188.13,186.74,186.78,1,3.93,0.31,1.6861,1.6557,0.91,17.65,2.69,0.9,0.01,A,0.63,15.05,92.8237,26.41,-1.586,157598764458,-3.1603,14,5,6,2
5/7/14,187.41,187.97,186.01,187.88,1,3.91,0.31,1.7135,1.6599,0.92,17.4,3.03,0.89,0.01,A,0.69,15.05,93.5899,26.55,-0.2903,158406176016,-1.8195,14,5,7,3
5/8/14,187.71,189.05,187.08,187.68,1,3.9,0.31,1.7392,1.6636,0.92,17.4,3.03,0.89,0.01,A,0.69,15.05,92.3877,26.23,-1.4208,157800287571,-2.7233,14,5,8,4
5/9/14,187.71,188.04,186.83,187.96,1,3.88,0.3,1.6862,1.6677,0.9,17.15,2.76,0.89,0.01,A,0.56,15.05,92.6865,26.12,-1.0237,157594246694,-2.9158,14,5,9,5
5/12/14,188.8,189.88,188.0,189.79,1,3.87,0.3,1.7096,1.6721,0.88,17.0,3.43,0.87,0.01,L,0.67,15.05,94.5149,26.86,1.5639,159567411902,0.6441,14,5,12,1
5/13/14,190.04,190.42,189.77,189.96,1,3.85,0.3,1.6037,1.6749,0.86,17.0,3.43,0.87,0.01,L,0.66,15.05,94.7222,27.23,0.4234,159392316283,0.0116,14,5,13,2
5/14/14,189.79,189.88,188.79,189.06,1,3.84,0.3,1.5603,1.6747,0.86,17.1,3.42,0.86,0.01,L,0.71,15.05,92.0421,26.92,-1.1846,158407719305,-2.0129,14,5,14,3
5/15/14,188.68,188.72,186.48,187.4,1,3.83,0.3,1.6623,1.672,0.89,17.1,3.1,0.87,0.01,A,0.82,15.05,82.6623,25.67,-3.2895,156345109719,-4.9292,14,5,15,4
5/16/14,187.51,188.13,186.72,188.05,1,3.82,0.3,1.637,1.668,0.87,16.95,3.44,0.86,0.01,A,0.83,15.05,80.1242,25.11,-1.4831,156902165752,-3.5035,14,5,16,5
5/19/14,187.69,188.89,187.52,188.74,1,3.8,0.3,1.6103,1.6634,0.88,16.75,3.49,0.86,0.01,L,0.84,15.05,82.707,25.04,-0.1894,157505193311,-1.9986,14,5,19,1
5/20/14,188.65,188.67,187.07,187.55,1,3.79,0.3,1.6163,1.6573,0.9,16.8,3.15,0.86,0.01,L,0.79,15.05,75.8912,24.02,-2.5386,155718642305,-4.9417,14,5,20,2
5/21/14,188.09,189.22,188.06,189.13,1,3.78,0.3,1.6217,1.6481,0.86,17.0,3.09,0.89,0.01,L,0.83,15.05,76.781,23.54,-1.0694,156880060524,-2.2116,14,5,21,3
5/22/14,189.18,189.98,188.86,189.59,1,3.76,0.29,1.5715,1.637,0.87,17.15,2.75,0.88,0.0,L,0.83,15.05,82.5857,23.54,0.168,157599178404,-0.6755,14,5,22,4
5/23/14,189.76,190.48,189.59,190.35,1,3.75,0.29,1.5034,1.6249,0.83,17.15,3.06,0.88,0.0,L,0.84,15.05,86.9393,24.02,1.5882,158437084203,1.0943,14,5,23,5
5/27/14,191.06,191.58,190.95,191.52,1,3.74,0.29,1.476,1.6107,0.84,17.0,3.11,0.86,-0.0,B,0.77,15.05,90.2045,24.92,2.7945,159427788515,2.5491,14,5,27,2
5/28/14,191.52,191.82,191.06,191.38,1,3.73,0.29,1.4044,1.5938,0.85,17.1,3.08,0.86,-0.0,B,0.79,15.05,92.6534,25.81,2.2469,159317210383,1.8438,14,5,28,3
5/29/14,191.82,192.4,191.33,192.37,1,3.73,0.29,1.371,1.5776,0.84,17.1,3.4,0.86,-0.01,B,0.76,15.05,94.49,27.02,3.206,160456481108,3.5736,14,5,29,4
5/30/14,192.19,192.8,192.03,192.68,1,3.72,0.29,1.3109,1.5652,0.83,17.25,3.68,0.86,-0.01,B,0.56,15.05,95.8675,28.16,2.4388,160388493436,2.7761,14,5,30,5
6/2/14,192.95,192.99,191.97,192.9,1,3.72,0.29,1.2818,1.5558,0.83,17.3,3.68,0.85,-0.02,B,0.56,15.05,96.2247,29.05,1.4533,160534739799,2.4847,14,6,2,1
6/3/14,192.43,192.9,192.25,192.8,1,3.72,0.29,1.2186,1.5491,0.86,17.25,3.37,0.86,-0.02,B,0.58,15.05,93.3754,29.16,-0.3277,160412265186,1.7073,14,6,3,2
6/4/14,192.47,193.3,192.27,193.19,0,3.72,0.29,1.1997,1.5466,0.88,17.1,3.74,0.85,-0.02,B,0.4,15.05,91.5996,29.3,-0.5222,160798429430,1.9692,14,6,4,3
6/5/14,193.41,194.65,192.7,194.45,0,3.73,0.29,1.2748,1.5487,0.86,16.8,4.13,0.84,-0.03,B,0.36,15.03,93.6997,30.2,1.909,162254047910,3.8846,14,6,5,4
6/6/14,194.87,195.43,194.78,195.38,0,3.74,0.29,1.2453,1.5564,0.84,16.25,4.29,0.82,-0.03,B,0.37,15.01,95.2748,31.57,3.551,163334786449,5.0389,14,6,6,5
6/9/14,195.35,196.05,195.17,195.58,0,3.75,0.29,1.2088,1.5709,0.86,16.4,4.25,0.82,-0.04,B,0.38,15.01,96.4561,33.04,3.6694,163860190539,5.0191,14,6,9,1
6/10/14,195.34,195.64,194.92,195.6,0,3.76,0.29,1.1599,1.5915,0.84,16.35,4.61,0.81,-0.04,B,0.36,15.01,95.9963,33.94,1.9605,163837295929,3.9621,14,6,10,2
6/11/14,194.9,195.12,194.48,194.92,0,3.77,0.29,1.1559,1.617,0.87,16.5,4.9,0.82,-0.05,B,0.42,15.01,93.5014,34.06,0.039,163198418441,1.8654,14,6,11,3
6/12/14,194.69,194.8,193.11,193.54,0,3.79,0.29,1.2213,1.6452,0.89,16.85,4.13,0.84,-0.05,B,0.54,14.99,90.1397,33.7,-1.2346,162058809349,-0.6474,14,6,12,4
6/13/14,193.92,194.32,193.3,194.13,0,3.8,0.29,1.2012,1.6719,0.88,16.65,4.18,0.83,-0.06,B,0.55,14.99,88.835,33.57,-0.8005,163003225149,1.0067,14,6,13,5
6/16/14,193.89,194.7,193.66,194.29,1,3.82,0.29,1.1851,1.696,0.91,16.55,4.55,0.83,-0.06,B,0.55,14.94,87.6576,33.46,-1.0549,163064016138,0.6508,14,6,16,1
6/17/14,194.02,194.97,193.81,194.83,1,3.83,0.29,1.1826,1.7192,0.88,16.45,4.93,0.82,-0.07,B,0.56,14.82,89.0246,33.73,-0.1513,164127763954,2.0786,14,6,17,2
6/18/14,194.83,196.37,194.4,196.26,0,3.85,0.29,1.2613,1.7398,0.84,16.35,3.55,0.84,-0.07,B,0.66,14.82,91.7685,34.58,1.6608,165970937093,4.5421,14,6,18,3
6/19/14,196.43,196.6,195.8,196.48,1,3.87,0.29,1.2152,1.755,0.84,16.45,3.55,0.84,-0.08,B,0.61,14.79,93.8264,35.43,1.2283,166317174968,4.1332,14,6,19,4
6/20/14,196.03,196.1,195.7,195.94,1,3.89,0.29,1.1717,1.7656,0.84,16.55,3.53,0.84,-0.08,B,0.6,14.71,95.3698,36.38,1.3018,166507011657,3.3909,14,6,20,5
6/23/14,195.99,196.05,195.52,195.88,1,3.91,0.29,1.1075,1.7704,0.85,16.4,3.56,0.84,-0.09,B,0.61,14.71,96.3161,37.2,0.5857,166564498070,2.6174,14,6,23,1
6/24/14,195.53,196.5,194.48,194.7,1,3.93,0.29,1.1987,1.7693,0.91,16.5,3.53,0.85,-0.09,B,0.68,14.69,93.3732,37.02,-1.2223,164876424512,-0.9746,14,6,24,2
6/25/14,194.29,195.78,194.25,195.58,1,3.95,0.29,1.2319,1.7625,0.88,16.3,3.92,0.83,-0.09,B,0.7,14.66,95.0299,37.41,0.3684,165893004671,0.4559,14,6,25,3
6/26/14,195.61,195.63,194.13,195.44,1,3.96,0.29,1.2587,1.7513,0.89,16.15,3.62,0.84,-0.1,B,0.62,14.58,96.2724,37.85,0.1137,165852878447,-0.0859,14,6,26,4
6/27/14,194.98,195.88,194.89,195.82,1,3.98,0.29,1.2318,1.7372,0.88,16.2,3.61,0.83,-0.1,B,0.62,14.57,97.2043,38.68,1.2519,166353433435,0.2213,14,6,27,5
6/30/14,195.7,196.17,195.53,195.72,1,4.0,0.29,1.1726,1.7203,0.89,16.0,4.0,0.83,-0.11,B,0.62,14.5,97.9032,39.69,1.5895,166662519548,0.3165,14,6,30,1
7/1/14,196.2,197.63,196.13,197.03,1,4.02,0.29,1.2464,1.7022,0.88,15.8,3.72,0.83,-0.11,B,0.7,14.49,98.4274,40.98,2.5116,167726157082,1.6071,14,7,1,2
7/2/14,197.05,197.48,196.96,197.23,1,4.04,0.29,1.1737,1.6834,0.87,15.6,4.11,0.83,-0.11,B,0.61,14.4,96.4499,41.27,0.4347,167782248274,1.064,14,7,2,3
7/3/14,197.79,198.29,197.64,198.2,1,4.07,0.29,1.1624,1.6654,0.84,15.45,3.79,0.83,-0.12,B,0.66,14.36,95.9261,41.7,0.5657,168516280410,2.3787,14,7,3,4
7/7/14,197.82,197.98,197.22,197.51,1,4.09,0.29,1.1441,1.649,0.88,15.7,3.73,0.83,-0.12,B,0.68,14.36,90.7015,40.84,-1.8656,167110924022,-1.068,14,7,7,1
7/8/14,197.15,197.22,195.76,196.24,1,4.11,0.29,1.2047,1.6317,0.91,15.7,3.73,0.83,-0.12,B,0.78,14.36,84.0782,39.41,-3.1245,165711332544,-3.5274,14,7,8,2
7/9/14,196.73,197.3,196.31,197.12,1,4.13,0.29,1.1902,1.6174,0.9,15.55,4.12,0.83,-0.13,B,0.71,14.36,81.0035,38.36,-2.3661,166748100330,-1.5651,14,7,9,3
7/10/14,195.22,196.86,195.06,196.34,1,4.15,0.29,1.2772,1.6031,0.92,15.65,3.73,0.85,-0.13,I,0.73,14.36,73.8722,36.33,-4.364,165333457336,-4.0216,14,7,10,4
7/11/14,196.22,196.75,195.78,196.61,1,4.17,0.29,1.2465,1.5871,0.91,15.55,3.41,0.85,-0.13,B,0.73,14.36,69.6132,34.62,-3.7101,165428366072,-3.6355,14,7,11,5
7/14/14,197.61,197.86,197.44,197.6,1,4.19,0.29,1.2468,1.5714,0.91,15.2,4.21,0.84,-0.13,B,0.77,14.36,69.196,33.56,-2.2462,166274039246,-1.8914,14,7,14,1
7/15/14,197.72,198.1,196.36,197.23,1,4.21,0.29,1.2962,1.555,0.91,15.25,3.83,0.85,-0.13,B,0.79,14.36,64.7338,31.77,-3.8039,165527212012,-3.1148,14,7,15,2
7/16/14,198.11,198.26,197.42,197.96,1,4.23,0.29,1.2695,1.5388,0.87,16.05,2.0,0.85,-0.13,B,0.73,14.36,61.2119,30.33,-3.1012,166075444615,-0.3767,14,7,16,3
7/17/14,197.35,198.1,195.43,195.71,1,4.25,0.28,1.4096,1.5218,0.97,16.2,1.63,0.88,-0.13,I,0.96,14.36,45.9089,28.69,-5.9439,165809781696,-2.0651,14,7,17,4
7/18/14,196.35,197.91,196.24,197.71,1,4.26,0.28,1.4886,1.5022,0.9,15.95,2.01,0.86,-0.13,B,1.08,14.36,45.5385,27.34,-2.3368,166048926579,-0.9549,14,7,18,5
7/21/14,197.09,197.5,196.43,197.34,1,4.28,0.28,1.4678,1.4808,0.93,16.1,1.99,0.87,-0.13,I,1.07,14.36,40.6841,25.57,-3.5635,166086669413,-1.0369,14,7,21,1
7/22/14,198.01,198.56,197.87,198.2,1,4.29,0.28,1.443,1.4587,0.91,16.0,2.34,0.86,-0.13,B,1.02,14.36,43.6146,24.58,-1.5221,166412577780,-0.0311,14,7,22,2
7/23/14,198.5,198.85,198.1,198.64,1,4.31,0.28,1.3737,1.4378,0.86,16.15,2.32,0.86,-0.13,B,1.0,14.36,48.5686,23.91,-0.8206,166917998154,0.8293,14,7,23,3
7/24/14,198.83,199.06,198.45,198.65,1,4.33,0.28,1.2973,1.4179,0.88,16.2,1.97,0.87,-0.13,B,0.97,14.36,51.2406,23.15,-1.2639,167445502982,1.5791,14,7,24,4
7/25/14,198.09,198.26,197.33,197.72,1,4.34,0.28,1.2996,1.3994,0.91,16.3,1.95,0.88,-0.14,B,1.04,14.36,47.5724,21.75,-2.9123,167240031455,0.494,14,7,25,5
7/28/14,197.76,198.09,196.62,197.8,1,4.36,0.28,1.3166,1.3828,0.9,16.2,1.64,0.87,-0.14,B,1.01,14.36,42.4623,20.22,-3.3939,167413294906,0.5044,14,7,28,1
7/29/14,198.17,198.45,196.92,196.95,0,4.37,0.28,1.338,1.3666,0.93,16.15,1.64,0.88,-0.14,B,1.03,14.36,35.0569,19.21,-4.1233,167336424925,-0.0628,14,7,29,2
7/30/14,197.65,197.91,196.16,196.98,1,4.38,0.28,1.3792,1.352,0.93,16.2,1.64,0.88,-0.14,B,1.0,14.36,26.2927,18.7,-4.8208,167806823838,0.498,14,7,30,3
7/31/14,195.61,195.78,192.97,193.09,1,4.39,0.28,1.6423,1.3396,1.03,16.85,0.62,0.92,-0.14,I,1.29,14.4,19.7195,19.48,-8.2554,166038131215,-3.1089,14,7,31,4
8/1/14,192.56,193.76,191.57,192.5,1,4.39,0.28,1.697,1.3303,1.01,17.3,0.91,0.93,-0.14,I,1.11,14.4,14.7896,20.53,-8.4273,166000947130,-3.0399,14,8,1,5
8/4/14,192.87,194.3,192.05,193.89,1,4.39,0.28,1.7523,1.3236,0.96,16.95,1.25,0.91,-0.13,I,1.21,14.4,13.9978,20.93,-6.1781,166347420023,-1.7144,14,8,4,1
8/5/14,193.1,193.6,191.31,192.01,1,4.38,0.28,1.8351,1.321,0.98,17.45,0.3,0.93,-0.13,I,1.23,14.4,10.4983,21.86,-7.4459,165490884058,-3.5701,14,8,5,2
8/6/14,191.11,192.89,191.08,192.07,1,4.37,0.28,1.8326,1.3216,0.97,17.65,0.89,0.92,-0.13,I,1.21,14.4,10.0385,22.27,-5.4825,166132029303,-2.1624,14,8,6,3
8/7/14,192.94,193.13,190.55,191.03,1,4.36,0.28,1.9073,1.3258,0.97,18.0,0.58,0.93,-0.12,I,1.2,14.45,8.8905,22.74,-5.0437,165775754497,-2.8756,14,8,7,4
8/8/14,191.46,193.37,190.95,193.24,1,4.34,0.28,1.9586,1.331,0.94,17.7,1.18,0.91,-0.12,I,1.43,14.45,13.8774,22.01,-1.8034,165986236292,-1.5266,14,8,8,5
8/11/14,193.97,194.66,193.71,193.8,1,4.32,0.28,1.9047,1.3382,0.9,17.2,1.23,0.89,-0.12,I,1.45,14.45,22.9564,20.43,0.7587,166249776815,-0.41,14,8,11,1
8/12/14,193.61,194.15,192.94,193.53,1,4.3,0.27,1.8353,1.3492,0.9,17.15,1.54,0.88,-0.11,I,1.45,14.45,27.7676,19.28,-0.1871,166181179098,-0.7689,14,8,12,2
8/13/14,194.29,195.06,193.96,194.84,1,4.28,0.27,1.8047,1.3623,0.87,16.7,1.91,0.86,-0.11,I,1.52,14.45,36.9533,18.45,2.2395,166499652962,0.2655,14,8,13,3
8/14/14,195.16,195.76,194.98,195.76,0,4.25,0.27,1.7163,1.3773,0.86,16.35,2.62,0.85,-0.11,B,1.07,14.45,47.8447,18.21,3.6306,166835478055,1.1567,14,8,14,4
8/15/14,196.47,196.65,194.31,195.72,0,4.23,0.27,1.7786,1.3938,0.91,16.35,2.63,0.85,-0.12,B,1.05,14.45,55.8227,17.95,3.0117,167104054322,1.3183,14,8,15,5
8/18/14,196.8,197.45,196.69,197.36,0,4.21,0.27,1.7738,1.4096,0.89,16.0,2.7,0.84,-0.12,B,1.07,14.45,66.867,18.52,5.3205,167293645950,2.0601,14,8,18,1
8/19/14,197.84,198.54,197.44,198.39,0,4.19,0.27,1.7144,1.428,0.89,15.9,2.72,0.85,-0.12,B,0.83,14.45,75.1503,19.39,5.8361,167602479368,2.6779,14,8,19,2
8/20/14,198.12,199.16,198.08,198.92,0,4.17,0.27,1.651,1.4471,0.86,16.45,4.61,0.86,-0.12,B,0.82,14.45,81.3627,20.22,5.0075,167908285886,3.1705,14,8,20,3
8/21/14,199.09,199.76,198.93,199.5,0,4.16,0.27,1.5699,1.4683,0.87,16.5,5.26,0.86,-0.13,B,0.64,14.45,86.022,21.25,5.1476,168298941704,3.5917,14,8,21,4
8/22/14,199.34,199.69,198.74,199.19,0,4.14,0.27,1.5079,1.4899,0.85,16.55,4.92,0.86,-0.13,B,0.56,14.45,87.3631,21.6,3.0885,168242132839,2.6,14,8,22,5
8/25/14,200.14,200.59,199.15,200.2,0,4.13,0.27,1.5011,1.5121,0.86,16.5,4.93,0.86,-0.13,B,0.57,14.45,90.3522,22.23,3.5792,168504110183,3.0801,14,8,25,1
